,slice_file_name,fold,classID,class,augmentation,partition_id
187,103074-7-4-1.wav,1,7,jackhammer,original,6
188,103074-7-4-2.wav,1,7,jackhammer,original,2
189,103074-7-4-3.wav,1,7,jackhammer,original,11
190,103074-7-4-4.wav,1,7,jackhammer,original,14
191,103074-7-4-5.wav,1,7,jackhammer,original,2
192,103074-7-4-6.wav,1,7,jackhammer,original,6
193,103076-3-0-0.wav,8,3,dog_bark,original,13
194,103076-3-1-0.wav,8,3,dog_bark,original,13
195,103076-3-2-0.wav,8,3,dog_bark,original,13
196,103199-4-0-0.wav,3,4,drilling,original,7
197,103199-4-0-3.wav,3,4,drilling,original,13
198,103199-4-0-4.wav,3,4,drilling,original,13
199,103199-4-0-5.wav,3,4,drilling,original,7
200,103199-4-0-6.wav,3,4,drilling,original,13
201,103199-4-1-0.wav,3,4,drilling,original,4
202,103199-4-2-0.wav,3,4,drilling,original,18
203,103199-4-2-1.wav,3,4,drilling,original,1
204,103199-4-2-10.wav,3,4,drilling,original,7
205,103199-4-2-11.wav,3,4,drilling,original,5
206,103199-4-2-2.wav,3,4,drilling,original,16
207,103199-4-2-3.wav,3,4,drilling,original,18
208,103199-4-2-4.wav,3,4,drilling,original,5
209,103199-4-2-5.wav,3,4,drilling,original,18
210,103199-4-2-6.wav,3,4,drilling,original,7
211,103199-4-2-7.wav,3,4,drilling,original,18
212,103199-4-2-8.wav,3,4,drilling,original,5
213,103199-4-2-9.wav,3,4,drilling,original,4
214,103199-4-4-0.wav,3,4,drilling,original,18
215,103199-4-6-0.wav,3,4,drilling,original,13
216,103199-4-7-2.wav,3,4,drilling,original,16
217,103249-5-0-0.wav,9,5,engine_idling,original,7
218,103249-5-0-1.wav,9,5,engine_idling,original,15
219,103249-5-0-10.wav,9,5,engine_idling,original,1
220,103249-5-0-11.wav,9,5,engine_idling,original,7
221,103249-5-0-12.wav,9,5,engine_idling,original,15
222,103249-5-0-13.wav,9,5,engine_idling,original,7
223,103249-5-0-14.wav,9,5,engine_idling,original,15
224,103249-5-0-15.wav,9,5,engine_idling,original,8
225,103249-5-0-16.wav,9,5,engine_idling,original,19
226,103249-5-0-17.wav,9,5,engine_idling,original,12
227,103249-5-0-18.wav,9,5,engine_idling,original,7
228,103249-5-0-19.wav,9,5,engine_idling,original,9
229,103249-5-0-2.wav,9,5,engine_idling,original,5
230,103249-5-0-3.wav,9,5,engine_idling,original,15
231,103249-5-0-4.wav,9,5,engine_idling,original,15
232,103249-5-0-5.wav,9,5,engine_idling,original,15
233,103249-5-0-6.wav,9,5,engine_idling,original,7
234,103249-5-0-7.wav,9,5,engine_idling,original,10
235,103249-5-0-8.wav,9,5,engine_idling,original,11
236,103249-5-0-9.wav,9,5,engine_idling,original,9
237,103258-5-0-0.wav,1,5,engine_idling,original,7
238,103258-5-0-1.wav,1,5,engine_idling,original,7
239,103258-5-0-10.wav,1,5,engine_idling,original,7
240,103258-5-0-11.wav,1,5,engine_idling,original,7
241,103258-5-0-12.wav,1,5,engine_idling,original,7
242,103258-5-0-13.wav,1,5,engine_idling,original,7
243,103258-5-0-14.wav,1,5,engine_idling,original,15
244,103258-5-0-15.wav,1,5,engine_idling,original,15
245,103258-5-0-16.wav,1,5,engine_idling,original,6
246,103258-5-0-17.wav,1,5,engine_idling,original,7
247,103258-5-0-18.wav,1,5,engine_idling,original,2
248,103258-5-0-19.wav,1,5,engine_idling,original,18
249,103258-5-0-2.wav,1,5,engine_idling,original,7
250,103258-5-0-3.wav,1,5,engine_idling,original,7
251,103258-5-0-4.wav,1,5,engine_idling,original,10
252,103258-5-0-5.wav,1,5,engine_idling,original,10
253,103258-5-0-6.wav,1,5,engine_idling,original,17
254,103258-5-0-7.wav,1,5,engine_idling,original,2
255,103258-5-0-8.wav,1,5,engine_idling,original,18
256,103258-5-0-9.wav,1,5,engine_idling,original,1
257,103357-4-0-0.wav,3,4,drilling,original,13
258,103357-4-0-1.wav,3,4,drilling,original,5
259,103438-5-0-0.wav,10,5,engine_idling,original,-1
260,103438-5-0-1.wav,10,5,engine_idling,original,-1
261,103438-5-0-2.wav,10,5,engine_idling,original,-1
262,104327-2-0-15.wav,6,2,children_playing,original,16
263,104327-2-0-19.wav,6,2,children_playing,original,16
264,104327-2-0-26.wav,6,2,children_playing,original,3
265,104327-2-0-28.wav,6,2,children_playing,original,8
266,104327-2-0-3.wav,6,2,children_playing,original,15
267,104327-2-0-30.wav,6,2,children_playing,original,12
268,104327-2-0-34.wav,6,2,children_playing,original,0
269,104327-2-0-4.wav,6,2,children_playing,original,6
270,104421-2-0-1.wav,5,2,children_playing,original,5
271,104421-2-0-15.wav,5,2,children_playing,original,6
272,104421-2-0-20.wav,5,2,children_playing,original,12
273,104421-2-0-29.wav,5,2,children_playing,original,5
274,104421-2-0-3.wav,5,2,children_playing,original,3
275,104421-2-0-5.wav,5,2,children_playing,original,12
276,104421-2-0-7.wav,5,2,children_playing,original,16
277,104421-2-1-3.wav,5,2,children_playing,original,6
278,104625-4-0-15.wav,7,4,drilling,original,7
279,104625-4-0-21.wav,7,4,drilling,original,6
280,104625-4-0-27.wav,7,4,drilling,original,19
281,104625-4-0-29.wav,7,4,drilling,original,5
282,104625-4-0-3.wav,7,4,drilling,original,18
283,104625-4-0-35.wav,7,4,drilling,original,9
284,104625-4-0-40.wav,7,4,drilling,original,5
285,104625-4-0-41.wav,7,4,drilling,original,3
286,104625-4-0-45.wav,7,4,drilling,original,7
287,104625-4-0-48.wav,7,4,drilling,original,9
288,104625-4-0-51.wav,7,4,drilling,original,7
289,104625-4-0-52.wav,7,4,drilling,original,13
290,104625-4-0-53.wav,7,4,drilling,original,18
291,104625-4-0-55.wav,7,4,drilling,original,13
292,104625-4-0-57.wav,7,4,drilling,original,4
293,104625-4-0-66.wav,7,4,drilling,original,13
294,104625-4-1-20.wav,7,4,drilling,original,13
295,104625-4-1-8.wav,7,4,drilling,original,4
296,104817-4-0-0.wav,2,4,drilling,original,13
297,104817-4-0-1.wav,2,4,drilling,original,5
298,104817-4-0-10.wav,2,4,drilling,original,19
299,104817-4-0-11.wav,2,4,drilling,original,18
300,104817-4-0-2.wav,2,4,drilling,original,5
301,104817-4-0-3.wav,2,4,drilling,original,18
302,104817-4-0-4.wav,2,4,drilling,original,18
303,104817-4-0-5.wav,2,4,drilling,original,9
304,104817-4-0-6.wav,2,4,drilling,original,9
305,104817-4-0-7.wav,2,4,drilling,original,4
306,104817-4-0-8.wav,2,4,drilling,original,13
307,104817-4-0-9.wav,2,4,drilling,original,5
308,104998-7-0-5.wav,5,7,jackhammer,original,14
309,104998-7-10-1.wav,5,7,jackhammer,original,1
310,104998-7-10-10.wav,5,7,jackhammer,original,12
311,104998-7-10-13.wav,5,7,jackhammer,original,0
312,104998-7-10-15.wav,5,7,jackhammer,original,6
313,104998-7-10-8.wav,5,7,jackhammer,original,14
314,104998-7-10-9.wav,5,7,jackhammer,original,2
315,104998-7-11-0.wav,5,7,jackhammer,original,14
316,104998-7-11-2.wav,5,7,jackhammer,original,1
317,104998-7-12-2.wav,5,7,jackhammer,original,14
318,104998-7-14-1.wav,5,7,jackhammer,original,14
319,104998-7-14-5.wav,5,7,jackhammer,original,5
320,104998-7-14-6.wav,5,7,jackhammer,original,12
321,104998-7-15-1.wav,5,7,jackhammer,original,4
322,104998-7-15-3.wav,5,7,jackhammer,original,11
323,104998-7-15-5.wav,5,7,jackhammer,original,13
324,104998-7-15-9.wav,5,7,jackhammer,original,19
325,104998-7-16-0.wav,5,7,jackhammer,original,4
326,104998-7-16-10.wav,5,7,jackhammer,original,0
327,104998-7-16-11.wav,5,7,jackhammer,original,12
328,104998-7-16-5.wav,5,7,jackhammer,original,14
329,104998-7-16-6.wav,5,7,jackhammer,original,2
330,104998-7-16-7.wav,5,7,jackhammer,original,6
331,104998-7-17-0.wav,5,7,jackhammer,original,5
332,104998-7-17-1.wav,5,7,jackhammer,original,5
333,104998-7-17-12.wav,5,7,jackhammer,original,19
334,104998-7-17-14.wav,5,7,jackhammer,original,12
335,104998-7-17-4.wav,5,7,jackhammer,original,12
336,104998-7-17-7.wav,5,7,jackhammer,original,0
337,104998-7-17-8.wav,5,7,jackhammer,original,2
338,104998-7-18-12.wav,5,7,jackhammer,original,2
339,104998-7-18-13.wav,5,7,jackhammer,original,14
340,104998-7-18-3.wav,5,7,jackhammer,original,8
341,104998-7-18-9.wav,5,7,jackhammer,original,2
342,104998-7-19-0.wav,5,7,jackhammer,original,14
343,104998-7-19-3.wav,5,7,jackhammer,original,19
344,104998-7-19-6.wav,5,7,jackhammer,original,2
345,104998-7-19-7.wav,5,7,jackhammer,original,6
346,104998-7-19-8.wav,5,7,jackhammer,original,5
347,104998-7-19-9.wav,5,7,jackhammer,original,16
348,104998-7-2-4.wav,5,7,jackhammer,original,4
349,104998-7-2-5.wav,5,7,jackhammer,original,11
350,104998-7-2-6.wav,5,7,jackhammer,original,19
351,104998-7-3-1.wav,5,7,jackhammer,original,0
352,104998-7-7-0.wav,5,7,jackhammer,original,12
353,104998-7-7-1.wav,5,7,jackhammer,original,0
354,104998-7-7-4.wav,5,7,jackhammer,original,14
355,104998-7-7-7.wav,5,7,jackhammer,original,19
356,104998-7-7-9.wav,5,7,jackhammer,original,2
357,104998-7-8-13.wav,5,7,jackhammer,original,11
358,104998-7-8-14.wav,5,7,jackhammer,original,13
359,104998-7-8-15.wav,5,7,jackhammer,original,4
360,104998-7-8-17.wav,5,7,jackhammer,original,4
361,104998-7-8-4.wav,5,7,jackhammer,original,5
362,104998-7-8-6.wav,5,7,jackhammer,original,8
363,104998-7-8-7.wav,5,7,jackhammer,original,5
364,104998-7-9-0.wav,5,7,jackhammer,original,11
365,104998-7-9-13.wav,5,7,jackhammer,original,1
366,104998-7-9-9.wav,5,7,jackhammer,original,2
367,105029-7-0-0.wav,9,7,jackhammer,original,11
368,105029-7-0-1.wav,9,7,jackhammer,original,12
369,105029-7-0-2.wav,9,7,jackhammer,original,3
370,105029-7-0-3.wav,9,7,jackhammer,original,6
371,105029-7-0-4.wav,9,7,jackhammer,original,5
372,105029-7-0-5.wav,9,7,jackhammer,original,2
373,105029-7-0-6.wav,9,7,jackhammer,original,11
374,105029-7-1-0.wav,9,7,jackhammer,original,19
375,105029-7-1-1.wav,9,7,jackhammer,original,6
376,105029-7-1-10.wav,9,7,jackhammer,original,1
377,105029-7-1-11.wav,9,7,jackhammer,original,14
378,105029-7-1-12.wav,9,7,jackhammer,original,4
379,105029-7-1-13.wav,9,7,jackhammer,original,2
380,105029-7-1-2.wav,9,7,jackhammer,original,6
381,105029-7-1-3.wav,9,7,jackhammer,original,14
382,105029-7-1-4.wav,9,7,jackhammer,original,12
383,105029-7-1-5.wav,9,7,jackhammer,original,16
384,105029-7-1-6.wav,9,7,jackhammer,original,1
385,105029-7-1-7.wav,9,7,jackhammer,original,11
386,105029-7-1-8.wav,9,7,jackhammer,original,4
387,105029-7-1-9.wav,9,7,jackhammer,original,6
388,105029-7-2-0.wav,9,7,jackhammer,original,8
389,105029-7-2-1.wav,9,7,jackhammer,original,6
390,105029-7-2-10.wav,9,7,jackhammer,original,12
391,105029-7-2-11.wav,9,7,jackhammer,original,2
392,105029-7-2-12.wav,9,7,jackhammer,original,12
393,105029-7-2-13.wav,9,7,jackhammer,original,3
394,105029-7-2-14.wav,9,7,jackhammer,original,19
395,105029-7-2-15.wav,9,7,jackhammer,original,5
396,105029-7-2-16.wav,9,7,jackhammer,original,0
397,105029-7-2-2.wav,9,7,jackhammer,original,2
398,105029-7-2-3.wav,9,7,jackhammer,original,0
399,105029-7-2-4.wav,9,7,jackhammer,original,2
400,105029-7-2-5.wav,9,7,jackhammer,original,14
401,105029-7-2-6.wav,9,7,jackhammer,original,14
402,105029-7-2-7.wav,9,7,jackhammer,original,6
403,105029-7-2-8.wav,9,7,jackhammer,original,12
404,105029-7-2-9.wav,9,7,jackhammer,original,2
405,105029-7-3-0.wav,9,7,jackhammer,original,4
406,105029-7-3-1.wav,9,7,jackhammer,original,11
407,105029-7-3-2.wav,9,7,jackhammer,original,3
408,105029-7-3-3.wav,9,7,jackhammer,original,14
409,105029-7-3-4.wav,9,7,jackhammer,original,17
410,105029-7-3-5.wav,9,7,jackhammer,original,4
411,105029-7-3-6.wav,9,7,jackhammer,original,2
412,105029-7-3-7.wav,9,7,jackhammer,original,2
413,105029-7-4-0.wav,9,7,jackhammer,original,8
414,105029-7-4-1.wav,9,7,jackhammer,original,5
415,105029-7-4-2.wav,9,7,jackhammer,original,6
416,105029-7-4-3.wav,9,7,jackhammer,original,4
417,105088-3-0-10.wav,9,3,dog_bark,original,3
418,105088-3-0-11.wav,9,3,dog_bark,original,13
419,105088-3-0-19.wav,9,3,dog_bark,original,13
420,105088-3-0-8.wav,9,3,dog_bark,original,13
421,105289-8-0-0.wav,7,8,siren,original,18
422,105289-8-0-1.wav,7,8,siren,original,1
423,105289-8-0-2.wav,7,8,siren,original,9
424,105289-8-0-3.wav,7,8,siren,original,15
425,105289-8-0-4.wav,7,8,siren,original,0
426,105289-8-0-5.wav,7,8,siren,original,9
427,105289-8-1-0.wav,7,8,siren,original,9
428,105289-8-1-1.wav,7,8,siren,original,1
429,105289-8-1-2.wav,7,8,siren,original,9
430,105289-8-1-3.wav,7,8,siren,original,9
431,105289-8-1-4.wav,7,8,siren,original,9
432,105289-8-2-0.wav,7,8,siren,original,9
433,105289-8-2-1.wav,7,8,siren,original,16
434,105289-8-2-2.wav,7,8,siren,original,16
435,105289-8-2-3.wav,7,8,siren,original,9
436,105289-8-2-4.wav,7,8,siren,original,1
437,105289-8-2-5.wav,7,8,siren,original,2
438,105289-8-2-6.wav,7,8,siren,original,9
439,105289-8-2-7.wav,7,8,siren,original,6
440,105319-3-0-22.wav,6,3,dog_bark,original,1
441,105319-3-0-29.wav,6,3,dog_bark,original,13
442,105319-3-0-39.wav,6,3,dog_bark,original,13
443,105415-2-0-1.wav,1,2,children_playing,original,16
444,105415-2-0-15.wav,1,2,children_playing,original,2
445,105415-2-0-19.wav,1,2,children_playing,original,10
446,105415-2-0-21.wav,1,2,children_playing,original,7
447,105415-2-0-24.wav,1,2,children_playing,original,7
448,105415-2-0-4.wav,1,2,children_playing,original,5
449,105415-2-0-6.wav,1,2,children_playing,original,6
450,105415-2-0-8.wav,1,2,children_playing,original,19
451,105425-9-0-1.wav,5,9,street_music,original,9
452,105425-9-0-10.wav,5,9,street_music,original,10
453,105425-9-0-12.wav,5,9,street_music,original,9
454,105425-9-0-13.wav,5,9,street_music,original,5
455,105425-9-0-14.wav,5,9,street_music,original,9
456,105425-9-0-23.wav,5,9,street_music,original,9
457,106014-5-0-0.wav,10,5,engine_idling,original,-1
458,106014-5-0-1.wav,10,5,engine_idling,original,-1
459,106014-5-0-2.wav,10,5,engine_idling,original,-1
460,106014-5-0-3.wav,10,5,engine_idling,original,-1
461,106014-5-0-4.wav,10,5,engine_idling,original,-1
462,106015-5-0-0.wav,2,5,engine_idling,original,19
463,106015-5-0-1.wav,2,5,engine_idling,original,17
464,106015-5-0-10.wav,2,5,engine_idling,original,17
465,106015-5-0-11.wav,2,5,engine_idling,original,9
466,106015-5-0-12.wav,2,5,engine_idling,original,7
467,106015-5-0-13.wav,2,5,engine_idling,original,15
468,106015-5-0-14.wav,2,5,engine_idling,original,18
469,106015-5-0-15.wav,2,5,engine_idling,original,9
470,106015-5-0-16.wav,2,5,engine_idling,original,9
471,106015-5-0-17.wav,2,5,engine_idling,original,15
472,106015-5-0-18.wav,2,5,engine_idling,original,7
473,106015-5-0-19.wav,2,5,engine_idling,original,15
474,106015-5-0-2.wav,2,5,engine_idling,original,18
475,106015-5-0-20.wav,2,5,engine_idling,original,7
476,106015-5-0-3.wav,2,5,engine_idling,original,10
477,106015-5-0-4.wav,2,5,engine_idling,original,17
478,106015-5-0-5.wav,2,5,engine_idling,original,19
479,106015-5-0-6.wav,2,5,engine_idling,original,7
480,106015-5-0-7.wav,2,5,engine_idling,original,7
481,106015-5-0-8.wav,2,5,engine_idling,original,7
482,106015-5-0-9.wav,2,5,engine_idling,original,7
483,106486-5-0-0.wav,6,5,engine_idling,original,7
484,106486-5-0-1.wav,6,5,engine_idling,original,1
485,106486-5-0-2.wav,6,5,engine_idling,original,7
486,106487-5-0-0.wav,5,5,engine_idling,original,7
487,106487-5-0-1.wav,5,5,engine_idling,original,7
488,106487-5-0-2.wav,5,5,engine_idling,original,18
489,106905-5-0-0.wav,8,5,engine_idling,original,1
490,106905-5-0-1.wav,8,5,engine_idling,original,17
491,106905-5-0-2.wav,8,5,engine_idling,original,17
492,106905-8-0-0.wav,1,8,siren,original,9
493,106905-8-0-1.wav,1,8,siren,original,15
494,106905-8-0-2.wav,1,8,siren,original,9
495,106905-8-0-3.wav,1,8,siren,original,15
496,106955-6-0-0.wav,9,6,gun_shot,original,4
497,107090-1-0-0.wav,8,1,car_horn,original,14
498,107090-1-1-0.wav,8,1,car_horn,original,18
499,107190-3-0-0.wav,8,3,dog_bark,original,13
500,107228-5-0-0.wav,3,5,engine_idling,original,17
501,107228-5-0-1.wav,3,5,engine_idling,original,13
502,107228-5-0-2.wav,3,5,engine_idling,original,18
503,107228-5-0-3.wav,3,5,engine_idling,original,17
504,107228-5-0-4.wav,3,5,engine_idling,original,17
