,slice_file_name,fold,classID,class,augmentation,partition_id
103,102104-3-0-0.wav,2,3,dog_bark,original,19
104,102105-3-0-0.wav,3,3,dog_bark,original,19
105,102106-3-0-0.wav,1,3,dog_bark,original,5
106,102305-6-0-0.wav,1,6,gun_shot,original,16
107,102547-3-0-2.wav,5,3,dog_bark,original,15
108,102547-3-0-7.wav,5,3,dog_bark,original,2
109,102547-3-0-8.wav,5,3,dog_bark,original,12
110,102842-3-0-1.wav,1,3,dog_bark,original,3
111,102842-3-1-0.wav,1,3,dog_bark,original,12
112,102842-3-1-5.wav,1,3,dog_bark,original,9
113,102842-3-1-6.wav,1,3,dog_bark,original,17
114,102853-8-0-0.wav,7,8,siren,original,13
115,102853-8-0-1.wav,7,8,siren,original,9
116,102853-8-0-2.wav,7,8,siren,original,7
117,102853-8-0-3.wav,7,8,siren,original,10
118,102853-8-0-4.wav,7,8,siren,original,14
119,102853-8-0-5.wav,7,8,siren,original,3
120,102853-8-0-6.wav,7,8,siren,original,1
121,102853-8-1-0.wav,7,8,siren,original,10
122,102857-5-0-0.wav,10,5,engine_idling,original,-1
123,102857-5-0-1.wav,10,5,engine_idling,original,-1
124,102857-5-0-10.wav,10,5,engine_idling,original,-1
125,102857-5-0-11.wav,10,5,engine_idling,original,-1
126,102857-5-0-12.wav,10,5,engine_idling,original,-1
127,102857-5-0-13.wav,10,5,engine_idling,original,-1
128,102857-5-0-14.wav,10,5,engine_idling,original,-1
129,102857-5-0-15.wav,10,5,engine_idling,original,-1
130,102857-5-0-16.wav,10,5,engine_idling,original,-1
131,102857-5-0-17.wav,10,5,engine_idling,original,-1
132,102857-5-0-18.wav,10,5,engine_idling,original,-1
133,102857-5-0-19.wav,10,5,engine_idling,original,-1
134,102857-5-0-2.wav,10,5,engine_idling,original,-1
135,102857-5-0-20.wav,10,5,engine_idling,original,-1
136,102857-5-0-21.wav,10,5,engine_idling,original,-1
137,102857-5-0-22.wav,10,5,engine_idling,original,-1
138,102857-5-0-23.wav,10,5,engine_idling,original,-1
139,102857-5-0-24.wav,10,5,engine_idling,original,-1
140,102857-5-0-25.wav,10,5,engine_idling,original,-1
141,102857-5-0-26.wav,10,5,engine_idling,original,-1
142,102857-5-0-27.wav,10,5,engine_idling,original,-1
143,102857-5-0-28.wav,10,5,engine_idling,original,-1
144,102857-5-0-29.wav,10,5,engine_idling,original,-1
145,102857-5-0-3.wav,10,5,engine_idling,original,-1
146,102857-5-0-30.wav,10,5,engine_idling,original,-1
147,102857-5-0-4.wav,10,5,engine_idling,original,-1
148,102857-5-0-5.wav,10,5,engine_idling,original,-1
149,102857-5-0-6.wav,10,5,engine_idling,original,-1
150,102857-5-0-7.wav,10,5,engine_idling,original,-1
151,102857-5-0-8.wav,10,5,engine_idling,original,-1
152,102857-5-0-9.wav,10,5,engine_idling,original,-1
153,102858-5-0-0.wav,2,5,engine_idling,original,1
154,102858-5-0-1.wav,2,5,engine_idling,original,19
155,102871-8-0-0.wav,2,8,siren,original,1
156,102871-8-0-1.wav,2,8,siren,original,8
157,102871-8-0-10.wav,2,8,siren,original,11
158,102871-8-0-11.wav,2,8,siren,original,2
159,102871-8-0-12.wav,2,8,siren,original,10
160,102871-8-0-13.wav,2,8,siren,original,18
161,102871-8-0-14.wav,2,8,siren,original,4
162,102871-8-0-15.wav,2,8,siren,original,17
163,102871-8-0-2.wav,2,8,siren,original,2
164,102871-8-0-3.wav,2,8,siren,original,14
165,102871-8-0-4.wav,2,8,siren,original,8
166,102871-8-0-5.wav,2,8,siren,original,7
167,102871-8-0-6.wav,2,8,siren,original,16
168,102871-8-0-7.wav,2,8,siren,original,4
169,102871-8-0-8.wav,2,8,siren,original,18
170,102871-8-0-9.wav,2,8,siren,original,12
171,103074-7-0-0.wav,1,7,jackhammer,original,19
172,103074-7-0-1.wav,1,7,jackhammer,original,19
173,103074-7-0-2.wav,1,7,jackhammer,original,15
174,103074-7-1-0.wav,1,7,jackhammer,original,19
175,103074-7-1-1.wav,1,7,jackhammer,original,7
176,103074-7-1-2.wav,1,7,jackhammer,original,8
177,103074-7-1-3.wav,1,7,jackhammer,original,4
178,103074-7-1-4.wav,1,7,jackhammer,original,10
179,103074-7-1-5.wav,1,7,jackhammer,original,14
180,103074-7-1-6.wav,1,7,jackhammer,original,18
181,103074-7-2-0.wav,1,7,jackhammer,original,16
182,103074-7-3-0.wav,1,7,jackhammer,original,17
183,103074-7-3-1.wav,1,7,jackhammer,original,12
184,103074-7-3-2.wav,1,7,jackhammer,original,17
185,103074-7-3-3.wav,1,7,jackhammer,original,2
186,103074-7-4-0.wav,1,7,jackhammer,original,6
187,103074-7-4-1.wav,1,7,jackhammer,original,0
188,103074-7-4-2.wav,1,7,jackhammer,original,12
189,103074-7-4-3.wav,1,7,jackhammer,original,1
190,103074-7-4-4.wav,1,7,jackhammer,original,12
191,103074-7-4-5.wav,1,7,jackhammer,original,2
192,103074-7-4-6.wav,1,7,jackhammer,original,18
193,103076-3-0-0.wav,8,3,dog_bark,original,3
194,103076-3-1-0.wav,8,3,dog_bark,original,18
195,103076-3-2-0.wav,8,3,dog_bark,original,11
196,103199-4-0-0.wav,3,4,drilling,original,10
197,103199-4-0-3.wav,3,4,drilling,original,17
198,103199-4-0-4.wav,3,4,drilling,original,6
199,103199-4-0-5.wav,3,4,drilling,original,1
200,103199-4-0-6.wav,3,4,drilling,original,17
201,103199-4-1-0.wav,3,4,drilling,original,6
202,103199-4-2-0.wav,3,4,drilling,original,10
203,103199-4-2-1.wav,3,4,drilling,original,7
204,103199-4-2-10.wav,3,4,drilling,original,3
205,103199-4-2-11.wav,3,4,drilling,original,12
206,103199-4-2-2.wav,3,4,drilling,original,11
207,103199-4-2-3.wav,3,4,drilling,original,0
208,103199-4-2-4.wav,3,4,drilling,original,17
209,103199-4-2-5.wav,3,4,drilling,original,9
210,103199-4-2-6.wav,3,4,drilling,original,0
211,103199-4-2-7.wav,3,4,drilling,original,0
212,103199-4-2-8.wav,3,4,drilling,original,5
213,103199-4-2-9.wav,3,4,drilling,original,0
214,103199-4-4-0.wav,3,4,drilling,original,6
215,103199-4-6-0.wav,3,4,drilling,original,10
216,103199-4-7-2.wav,3,4,drilling,original,14
217,103249-5-0-0.wav,9,5,engine_idling,original,6
218,103249-5-0-1.wav,9,5,engine_idling,original,12
219,103249-5-0-10.wav,9,5,engine_idling,original,5
220,103249-5-0-11.wav,9,5,engine_idling,original,19
221,103249-5-0-12.wav,9,5,engine_idling,original,5
222,103249-5-0-13.wav,9,5,engine_idling,original,7
223,103249-5-0-14.wav,9,5,engine_idling,original,14
224,103249-5-0-15.wav,9,5,engine_idling,original,3
225,103249-5-0-16.wav,9,5,engine_idling,original,9
226,103249-5-0-17.wav,9,5,engine_idling,original,6
227,103249-5-0-18.wav,9,5,engine_idling,original,4
228,103249-5-0-19.wav,9,5,engine_idling,original,15
229,103249-5-0-2.wav,9,5,engine_idling,original,18
230,103249-5-0-3.wav,9,5,engine_idling,original,14
231,103249-5-0-4.wav,9,5,engine_idling,original,3
232,103249-5-0-5.wav,9,5,engine_idling,original,1
233,103249-5-0-6.wav,9,5,engine_idling,original,2
234,103249-5-0-7.wav,9,5,engine_idling,original,6
235,103249-5-0-8.wav,9,5,engine_idling,original,17
236,103249-5-0-9.wav,9,5,engine_idling,original,3
237,103258-5-0-0.wav,1,5,engine_idling,original,3
238,103258-5-0-1.wav,1,5,engine_idling,original,13
239,103258-5-0-10.wav,1,5,engine_idling,original,19
240,103258-5-0-11.wav,1,5,engine_idling,original,5
241,103258-5-0-12.wav,1,5,engine_idling,original,11
242,103258-5-0-13.wav,1,5,engine_idling,original,18
243,103258-5-0-14.wav,1,5,engine_idling,original,7
244,103258-5-0-15.wav,1,5,engine_idling,original,9
245,103258-5-0-16.wav,1,5,engine_idling,original,11
246,103258-5-0-17.wav,1,5,engine_idling,original,19
247,103258-5-0-18.wav,1,5,engine_idling,original,19
248,103258-5-0-19.wav,1,5,engine_idling,original,16
249,103258-5-0-2.wav,1,5,engine_idling,original,9
250,103258-5-0-3.wav,1,5,engine_idling,original,8
251,103258-5-0-4.wav,1,5,engine_idling,original,6
252,103258-5-0-5.wav,1,5,engine_idling,original,3
253,103258-5-0-6.wav,1,5,engine_idling,original,14
254,103258-5-0-7.wav,1,5,engine_idling,original,1
255,103258-5-0-8.wav,1,5,engine_idling,original,1
256,103258-5-0-9.wav,1,5,engine_idling,original,8
257,103357-4-0-0.wav,3,4,drilling,original,17
258,103357-4-0-1.wav,3,4,drilling,original,6
259,103438-5-0-0.wav,10,5,engine_idling,original,-1
260,103438-5-0-1.wav,10,5,engine_idling,original,-1
261,103438-5-0-2.wav,10,5,engine_idling,original,-1
262,104327-2-0-15.wav,6,2,children_playing,original,4
263,104327-2-0-19.wav,6,2,children_playing,original,5
264,104327-2-0-26.wav,6,2,children_playing,original,0
265,104327-2-0-28.wav,6,2,children_playing,original,18
266,104327-2-0-3.wav,6,2,children_playing,original,14
267,104327-2-0-30.wav,6,2,children_playing,original,13
268,104327-2-0-34.wav,6,2,children_playing,original,1
269,104327-2-0-4.wav,6,2,children_playing,original,9
270,104421-2-0-1.wav,5,2,children_playing,original,4
271,104421-2-0-15.wav,5,2,children_playing,original,16
272,104421-2-0-20.wav,5,2,children_playing,original,11
273,104421-2-0-29.wav,5,2,children_playing,original,0
274,104421-2-0-3.wav,5,2,children_playing,original,17
275,104421-2-0-5.wav,5,2,children_playing,original,10
276,104421-2-0-7.wav,5,2,children_playing,original,8
277,104421-2-1-3.wav,5,2,children_playing,original,16
278,104625-4-0-15.wav,7,4,drilling,original,11
279,104625-4-0-21.wav,7,4,drilling,original,17
280,104625-4-0-27.wav,7,4,drilling,original,19
281,104625-4-0-29.wav,7,4,drilling,original,11
282,104625-4-0-3.wav,7,4,drilling,original,17
283,104625-4-0-35.wav,7,4,drilling,original,17
284,104625-4-0-40.wav,7,4,drilling,original,8
285,104625-4-0-41.wav,7,4,drilling,original,5
286,104625-4-0-45.wav,7,4,drilling,original,5
287,104625-4-0-48.wav,7,4,drilling,original,6
288,104625-4-0-51.wav,7,4,drilling,original,10
289,104625-4-0-52.wav,7,4,drilling,original,16
290,104625-4-0-53.wav,7,4,drilling,original,10
291,104625-4-0-55.wav,7,4,drilling,original,11
292,104625-4-0-57.wav,7,4,drilling,original,15
293,104625-4-0-66.wav,7,4,drilling,original,4
294,104625-4-1-20.wav,7,4,drilling,original,17
295,104625-4-1-8.wav,7,4,drilling,original,0
296,104817-4-0-0.wav,2,4,drilling,original,16
297,104817-4-0-1.wav,2,4,drilling,original,8
298,104817-4-0-10.wav,2,4,drilling,original,14
299,104817-4-0-11.wav,2,4,drilling,original,17
300,104817-4-0-2.wav,2,4,drilling,original,0
301,104817-4-0-3.wav,2,4,drilling,original,9
302,104817-4-0-4.wav,2,4,drilling,original,7
303,104817-4-0-5.wav,2,4,drilling,original,3
304,104817-4-0-6.wav,2,4,drilling,original,4
305,104817-4-0-7.wav,2,4,drilling,original,3
306,104817-4-0-8.wav,2,4,drilling,original,6
307,104817-4-0-9.wav,2,4,drilling,original,8
308,104998-7-0-5.wav,5,7,jackhammer,original,5
309,104998-7-10-1.wav,5,7,jackhammer,original,9
310,104998-7-10-10.wav,5,7,jackhammer,original,1
311,104998-7-10-13.wav,5,7,jackhammer,original,9
312,104998-7-10-15.wav,5,7,jackhammer,original,12
313,104998-7-10-8.wav,5,7,jackhammer,original,16
314,104998-7-10-9.wav,5,7,jackhammer,original,11
315,104998-7-11-0.wav,5,7,jackhammer,original,15
316,104998-7-11-2.wav,5,7,jackhammer,original,0
317,104998-7-12-2.wav,5,7,jackhammer,original,19
318,104998-7-14-1.wav,5,7,jackhammer,original,10
319,104998-7-14-5.wav,5,7,jackhammer,original,3
320,104998-7-14-6.wav,5,7,jackhammer,original,10
321,104998-7-15-1.wav,5,7,jackhammer,original,0
322,104998-7-15-3.wav,5,7,jackhammer,original,2
323,104998-7-15-5.wav,5,7,jackhammer,original,16
324,104998-7-15-9.wav,5,7,jackhammer,original,11
325,104998-7-16-0.wav,5,7,jackhammer,original,17
326,104998-7-16-10.wav,5,7,jackhammer,original,0
327,104998-7-16-11.wav,5,7,jackhammer,original,2
328,104998-7-16-5.wav,5,7,jackhammer,original,7
329,104998-7-16-6.wav,5,7,jackhammer,original,7
330,104998-7-16-7.wav,5,7,jackhammer,original,3
331,104998-7-17-0.wav,5,7,jackhammer,original,0
332,104998-7-17-1.wav,5,7,jackhammer,original,8
333,104998-7-17-12.wav,5,7,jackhammer,original,10
334,104998-7-17-14.wav,5,7,jackhammer,original,15
335,104998-7-17-4.wav,5,7,jackhammer,original,1
336,104998-7-17-7.wav,5,7,jackhammer,original,9
337,104998-7-17-8.wav,5,7,jackhammer,original,8
338,104998-7-18-12.wav,5,7,jackhammer,original,10
339,104998-7-18-13.wav,5,7,jackhammer,original,5
340,104998-7-18-3.wav,5,7,jackhammer,original,7
341,104998-7-18-9.wav,5,7,jackhammer,original,17
342,104998-7-19-0.wav,5,7,jackhammer,original,15
343,104998-7-19-3.wav,5,7,jackhammer,original,10
344,104998-7-19-6.wav,5,7,jackhammer,original,19
345,104998-7-19-7.wav,5,7,jackhammer,original,8
346,104998-7-19-8.wav,5,7,jackhammer,original,5
347,104998-7-19-9.wav,5,7,jackhammer,original,11
348,104998-7-2-4.wav,5,7,jackhammer,original,3
349,104998-7-2-5.wav,5,7,jackhammer,original,11
350,104998-7-2-6.wav,5,7,jackhammer,original,5
351,104998-7-3-1.wav,5,7,jackhammer,original,5
352,104998-7-7-0.wav,5,7,jackhammer,original,13
353,104998-7-7-1.wav,5,7,jackhammer,original,9
354,104998-7-7-4.wav,5,7,jackhammer,original,1
355,104998-7-7-7.wav,5,7,jackhammer,original,0
356,104998-7-7-9.wav,5,7,jackhammer,original,14
357,104998-7-8-13.wav,5,7,jackhammer,original,19
358,104998-7-8-14.wav,5,7,jackhammer,original,17
359,104998-7-8-15.wav,5,7,jackhammer,original,0
360,104998-7-8-17.wav,5,7,jackhammer,original,5
361,104998-7-8-4.wav,5,7,jackhammer,original,5
362,104998-7-8-6.wav,5,7,jackhammer,original,17
363,104998-7-8-7.wav,5,7,jackhammer,original,15
364,104998-7-9-0.wav,5,7,jackhammer,original,8
365,104998-7-9-13.wav,5,7,jackhammer,original,15
366,104998-7-9-9.wav,5,7,jackhammer,original,1
367,105029-7-0-0.wav,9,7,jackhammer,original,1
368,105029-7-0-1.wav,9,7,jackhammer,original,11
369,105029-7-0-2.wav,9,7,jackhammer,original,13
370,105029-7-0-3.wav,9,7,jackhammer,original,6
371,105029-7-0-4.wav,9,7,jackhammer,original,13
372,105029-7-0-5.wav,9,7,jackhammer,original,8
373,105029-7-0-6.wav,9,7,jackhammer,original,19
374,105029-7-1-0.wav,9,7,jackhammer,original,7
375,105029-7-1-1.wav,9,7,jackhammer,original,15
376,105029-7-1-10.wav,9,7,jackhammer,original,15
377,105029-7-1-11.wav,9,7,jackhammer,original,1
378,105029-7-1-12.wav,9,7,jackhammer,original,10
379,105029-7-1-13.wav,9,7,jackhammer,original,5
380,105029-7-1-2.wav,9,7,jackhammer,original,16
381,105029-7-1-3.wav,9,7,jackhammer,original,0
382,105029-7-1-4.wav,9,7,jackhammer,original,4
383,105029-7-1-5.wav,9,7,jackhammer,original,3
384,105029-7-1-6.wav,9,7,jackhammer,original,11
385,105029-7-1-7.wav,9,7,jackhammer,original,1
386,105029-7-1-8.wav,9,7,jackhammer,original,16
387,105029-7-1-9.wav,9,7,jackhammer,original,9
388,105029-7-2-0.wav,9,7,jackhammer,original,11
389,105029-7-2-1.wav,9,7,jackhammer,original,1
390,105029-7-2-10.wav,9,7,jackhammer,original,12
391,105029-7-2-11.wav,9,7,jackhammer,original,5
392,105029-7-2-12.wav,9,7,jackhammer,original,7
393,105029-7-2-13.wav,9,7,jackhammer,original,7
394,105029-7-2-14.wav,9,7,jackhammer,original,11
395,105029-7-2-15.wav,9,7,jackhammer,original,8
396,105029-7-2-16.wav,9,7,jackhammer,original,8
397,105029-7-2-2.wav,9,7,jackhammer,original,14
398,105029-7-2-3.wav,9,7,jackhammer,original,5
399,105029-7-2-4.wav,9,7,jackhammer,original,17
400,105029-7-2-5.wav,9,7,jackhammer,original,19
401,105029-7-2-6.wav,9,7,jackhammer,original,13
402,105029-7-2-7.wav,9,7,jackhammer,original,7
403,105029-7-2-8.wav,9,7,jackhammer,original,3
404,105029-7-2-9.wav,9,7,jackhammer,original,9
405,105029-7-3-0.wav,9,7,jackhammer,original,8
406,105029-7-3-1.wav,9,7,jackhammer,original,6
407,105029-7-3-2.wav,9,7,jackhammer,original,6
408,105029-7-3-3.wav,9,7,jackhammer,original,4
409,105029-7-3-4.wav,9,7,jackhammer,original,9
410,105029-7-3-5.wav,9,7,jackhammer,original,14
411,105029-7-3-6.wav,9,7,jackhammer,original,15
412,105029-7-3-7.wav,9,7,jackhammer,original,16
413,105029-7-4-0.wav,9,7,jackhammer,original,13
414,105029-7-4-1.wav,9,7,jackhammer,original,1
415,105029-7-4-2.wav,9,7,jackhammer,original,1
416,105029-7-4-3.wav,9,7,jackhammer,original,5
417,105088-3-0-10.wav,9,3,dog_bark,original,4
418,105088-3-0-11.wav,9,3,dog_bark,original,17
419,105088-3-0-19.wav,9,3,dog_bark,original,0
420,105088-3-0-8.wav,9,3,dog_bark,original,10
421,105289-8-0-0.wav,7,8,siren,original,5
422,105289-8-0-1.wav,7,8,siren,original,4
423,105289-8-0-2.wav,7,8,siren,original,4
424,105289-8-0-3.wav,7,8,siren,original,0
425,105289-8-0-4.wav,7,8,siren,original,8
426,105289-8-0-5.wav,7,8,siren,original,0
427,105289-8-1-0.wav,7,8,siren,original,7
428,105289-8-1-1.wav,7,8,siren,original,10
429,105289-8-1-2.wav,7,8,siren,original,1
430,105289-8-1-3.wav,7,8,siren,original,2
431,105289-8-1-4.wav,7,8,siren,original,15
432,105289-8-2-0.wav,7,8,siren,original,18
433,105289-8-2-1.wav,7,8,siren,original,19
434,105289-8-2-2.wav,7,8,siren,original,18
435,105289-8-2-3.wav,7,8,siren,original,4
436,105289-8-2-4.wav,7,8,siren,original,6
437,105289-8-2-5.wav,7,8,siren,original,9
438,105289-8-2-6.wav,7,8,siren,original,17
439,105289-8-2-7.wav,7,8,siren,original,19
440,105319-3-0-22.wav,6,3,dog_bark,original,5
441,105319-3-0-29.wav,6,3,dog_bark,original,3
442,105319-3-0-39.wav,6,3,dog_bark,original,6
443,105415-2-0-1.wav,1,2,children_playing,original,6
444,105415-2-0-15.wav,1,2,children_playing,original,13
445,105415-2-0-19.wav,1,2,children_playing,original,12
446,105415-2-0-21.wav,1,2,children_playing,original,6
447,105415-2-0-24.wav,1,2,children_playing,original,8
448,105415-2-0-4.wav,1,2,children_playing,original,5
449,105415-2-0-6.wav,1,2,children_playing,original,9
450,105415-2-0-8.wav,1,2,children_playing,original,8
451,105425-9-0-1.wav,5,9,street_music,original,19
452,105425-9-0-10.wav,5,9,street_music,original,8
453,105425-9-0-12.wav,5,9,street_music,original,7
454,105425-9-0-13.wav,5,9,street_music,original,16
455,105425-9-0-14.wav,5,9,street_music,original,4
456,105425-9-0-23.wav,5,9,street_music,original,4
457,106014-5-0-0.wav,10,5,engine_idling,original,-1
458,106014-5-0-1.wav,10,5,engine_idling,original,-1
459,106014-5-0-2.wav,10,5,engine_idling,original,-1
460,106014-5-0-3.wav,10,5,engine_idling,original,-1
461,106014-5-0-4.wav,10,5,engine_idling,original,-1
462,106015-5-0-0.wav,2,5,engine_idling,original,8
463,106015-5-0-1.wav,2,5,engine_idling,original,3
464,106015-5-0-10.wav,2,5,engine_idling,original,6
465,106015-5-0-11.wav,2,5,engine_idling,original,12
466,106015-5-0-12.wav,2,5,engine_idling,original,11
467,106015-5-0-13.wav,2,5,engine_idling,original,0
468,106015-5-0-14.wav,2,5,engine_idling,original,8
469,106015-5-0-15.wav,2,5,engine_idling,original,13
470,106015-5-0-16.wav,2,5,engine_idling,original,6
471,106015-5-0-17.wav,2,5,engine_idling,original,17
472,106015-5-0-18.wav,2,5,engine_idling,original,8
473,106015-5-0-19.wav,2,5,engine_idling,original,7
474,106015-5-0-2.wav,2,5,engine_idling,original,9
475,106015-5-0-20.wav,2,5,engine_idling,original,10
476,106015-5-0-3.wav,2,5,engine_idling,original,0
477,106015-5-0-4.wav,2,5,engine_idling,original,7
478,106015-5-0-5.wav,2,5,engine_idling,original,3
479,106015-5-0-6.wav,2,5,engine_idling,original,13
480,106015-5-0-7.wav,2,5,engine_idling,original,9
481,106015-5-0-8.wav,2,5,engine_idling,original,1
482,106015-5-0-9.wav,2,5,engine_idling,original,17
483,106486-5-0-0.wav,6,5,engine_idling,original,16
484,106486-5-0-1.wav,6,5,engine_idling,original,13
485,106486-5-0-2.wav,6,5,engine_idling,original,11
486,106487-5-0-0.wav,5,5,engine_idling,original,19
487,106487-5-0-1.wav,5,5,engine_idling,original,4
488,106487-5-0-2.wav,5,5,engine_idling,original,14
489,106905-5-0-0.wav,8,5,engine_idling,original,14
490,106905-5-0-1.wav,8,5,engine_idling,original,11
491,106905-5-0-2.wav,8,5,engine_idling,original,2
492,106905-8-0-0.wav,1,8,siren,original,16
493,106905-8-0-1.wav,1,8,siren,original,9
494,106905-8-0-2.wav,1,8,siren,original,1
495,106905-8-0-3.wav,1,8,siren,original,19
496,106955-6-0-0.wav,9,6,gun_shot,original,6
497,107090-1-0-0.wav,8,1,car_horn,original,9
498,107090-1-1-0.wav,8,1,car_horn,original,4
499,107190-3-0-0.wav,8,3,dog_bark,original,16
500,107228-5-0-0.wav,3,5,engine_idling,original,14
501,107228-5-0-1.wav,3,5,engine_idling,original,9
502,107228-5-0-2.wav,3,5,engine_idling,original,0
503,107228-5-0-3.wav,3,5,engine_idling,original,1
504,107228-5-0-4.wav,3,5,engine_idling,original,3
